Symbol,log2FC,p_value,FDR,consistency,significant
CPZ,0.3230963855421688,0.03952908677316398,0.07071373092674858,0.5542168674698795,False
CR1,-0.6939759036144579,2.5729787607916563e-15,2.1265496417481022e-14,0.9156626506024096,False
CR2,0.8431807228915664,0.0001165813300201635,0.00030415639787846984,0.7228915662650602,False
CRABP1,1.4699518072289155,1.8855671601741938e-08,7.358310868972463e-08,0.7951807228915663,True
CRABP2,3.748759036144578,3.0069082158457485e-26,1.0091786940780454e-24,0.9397590361445783,True
CRADD,-0.8188915662650601,4.679998281803609e-15,3.740808633280977e-14,0.8433734939759037,False
CRAMP1L,0.3604819277108434,7.560607612545765e-07,2.4917976119078155e-06,0.6987951807228916,False
CRAT,0.9973855421686747,4.301232936830879e-17,4.376934636519102e-16,0.8795180722891566,False
CRB1,0.1207349397590362,0.016931930583345568,0.032684446015654546,0.6506024096385542,False
CRB2,0.015108433734939739,0.7237168927432656,0.8020861122402191,0.5060240963855421,False
CRB3,-0.011638554216867493,0.9213492059395059,0.9477628805588544,0.4578313253012048,False
CRBN,-1.3280722891566266,6.009139623260341e-38,1.2530533771782218e-35,0.963855421686747,True
CREB1,1.4204337349397589,1.5449846061416733e-14,1.1607917418855336e-13,0.7831325301204819,True
CREB3,0.3157349397590361,0.0005641541419486794,0.0013551205146987446,0.7469879518072289,False
CREB3L1,0.37210843373493974,0.0004596953076950262,0.0011182490560108498,0.6144578313253012,False
CREB3L2,0.5392771084337348,8.356297668888152e-10,3.765218078223779e-09,0.7710843373493976,False
CREB3L3,0.1493734939759036,0.08663379028285774,0.1417980764481763,0.5542168674698795,False
CREB3L4,1.379879518072289,4.989293837976293e-18,5.681630941724122e-17,0.8674698795180723,True
CREB5,-0.3754819277108433,0.05097593072652362,0.08873872161507874,0.6506024096385542,False
CREBBP,0.6683734939759035,2.626434365975959e-07,9.114239567648122e-07,0.6867469879518072,False
CREBL1,0.06337349397590364,0.44199809283864516,0.5541077742374525,0.5783132530120482,False
CREBL2,-0.40308433734939764,3.5533147240512203e-07,1.2161486153620752e-06,0.7831325301204819,False
CREG1,-0.7256144578313253,8.397434429351751e-12,4.6705450783276906e-11,0.7951807228915663,False
CREG2,0.1790602409638554,0.01595396122204745,0.03095635523521372,0.5903614457831325,False
CRELD1,0.020879518072289188,0.8605214590756115,0.904988256258105,0.5060240963855421,False
CRELD2,0.5184337349397589,1.4988600173082962e-11,8.123348709059023e-11,0.7951807228915663,False
CREM,-0.03539759036144583,0.5110737474450252,0.6197786316618096,0.5421686746987951,False
CRH,-0.41948192771084347,0.0002737697111530693,0.0006844242778826732,0.6867469879518072,False
CRHBP,-0.3856626506024097,4.64819126843609e-09,1.932012369711518e-08,0.7469879518072289,False
CRHR1,-0.017337349397590393,0.7513077923558025,0.8228547545002417,0.5542168674698795,False
CRHR2,0.03584337349397587,0.3732777462934957,0.4845195917400119,0.5662650602409639,False
CRI1,-1.0910602409638552,5.0615353893713e-23,1.0986814019249647e-21,0.963855421686747,True
CRI2,-0.7307951807228915,1.3244148707878725e-07,4.7321789765229604e-07,0.8192771084337349,False
CRIM1,-1.8812409638554224,4.364103259779311e-24,1.103606231896478e-22,0.9518072289156626,True
CRIM2,0.1913614457831325,0.0022189971202621027,0.004917787850811733,0.6144578313253012,False
CRIP1,-0.7038554216867472,2.2778366216950907e-07,7.946813447054733e-07,0.7590361445783133,False
CRIP2,-0.4531807228915664,0.0007502046183213655,0.001772564826794422,0.5662650602409639,False
CRIP3,-0.0437469879518072,0.4606135943644518,0.5719171184846334,0.5421686746987951,False
CRIPAK,1.0784337349397592,3.5891690061630513e-14,2.580793089790504e-13,0.8433734939759037,True
CRIPT,-0.06496385542168685,0.4314361206657236,0.5437569932987867,0.4819277108433735,False
CRISP1,0.0015542168674698208,0.967601032471944,0.9783692474597081,0.46987951807228917,False
CRISP2,-0.41906024096385547,7.895082208607522e-05,0.00021016102478494858,0.6867469879518072,False
CRISP3,0.0845301204819277,0.24328325794892025,0.34298288069939215,0.5301204819277109,False
CRISPLD1,0.12891566265060245,0.24298859853163804,0.3426814095373841,0.4578313253012048,False
CRISPLD2,-1.0292289156626508,7.910809258870414e-18,8.788252731251675e-17,0.8674698795180723,True
CRK,-1.2265301204819279,5.671044854094293e-10,2.6004214327353787e-09,0.7951807228915663,True
CRKL,-0.0823373493975904,0.1916176436219642,0.28174504992155647,0.6144578313253012,False
CRKRS,0.8917108433734942,6.295504690019635e-07,2.096853093926414e-06,0.7831325301204819,False
CRLF1,2.0223975903614457,8.209966392218875e-08,2.9927145009033985e-07,0.6987951807228916,True
CRLF2,0.050891566265060265,0.374009610691766,0.4852264009382695,0.4939759036144578,False
CRLF3,-0.7149156626506024,3.621880241927538e-10,1.6981318347703015e-09,0.7951807228915663,False
CRMP1,-0.7850963855421687,5.5632383449225794e-08,2.0670188914098206e-07,0.7831325301204819,False
CRNKL1,0.258144578313253,0.001183417936117212,0.002725525284702324,0.6506024096385542,False
CRNN,-0.6688915662650603,1.0842380598197143e-10,5.369479509794341e-10,0.8072289156626506,False
CROCC,0.28977108433734944,0.0011197263903529196,0.0025863300681476555,0.6746987951807228,False
CROP,0.8633253012048195,5.027031592148776e-08,1.878890214441576e-07,0.7831325301204819,False
CROT,0.5319036144578314,1.3539516418094069e-05,3.924855260669019e-05,0.7590361445783133,False
CRP,0.06862650602409638,0.17003390977710223,0.25509598777669873,0.5180722891566265,False
CRR9,0.9882891566265061,1.0733619637667868e-19,1.5094708876852989e-18,0.9036144578313253,False
CRSP2,0.6973734939759036,2.8855916931636595e-11,1.518292713011034e-10,0.8072289156626506,False
CRSP3,0.3420843373493976,0.002531359039144737,0.00556352258797772,0.6746987951807228,False
CRSP6,-0.2691204819277108,0.004154163037629603,0.008847376113628892,0.6144578313253012,False
CRSP7,-0.6060361445783133,9.226328888122968e-12,5.108113316949909e-11,0.8313253012048193,False
CRSP8,-1.1293614457831325,4.373286291034878e-09,1.822680262842846e-08,0.7590361445783133,True
CRSP9,-0.14766265060240963,0.12188114571297154,0.19119790016266855,0.5903614457831325,False
CRTAC1,-3.803036144578313,4.049143220822033e-28,1.816758439818563e-26,0.9759036144578314,True
CRTAM,-0.1109638554216868,0.0129485772321627,0.02555732672944342,0.6144578313253012,False
CRTAP,-2.0903132530120483,2.8652349009018352e-21,4.872431542710073e-20,0.8674698795180723,True
CRTC1,1.5447831325301202,2.5934912709876885e-19,3.4688968419519873e-18,0.891566265060241,True
CRTC2,0.7269879518072291,1.2653819896857317e-11,6.915428102600433e-11,0.8072289156626506,False
CRX,-0.20709638554216875,0.0014729062667972526,0.003345302689699322,0.5783132530120482,False
CRY1,-1.0304939759036145,1.0781952194552087e-14,8.256859236285524e-14,0.8554216867469879,True
CRY2,-0.5603614457831324,7.49799881750545e-09,3.043220962305977e-08,0.7710843373493976,False
CRYAA,0.05820481927710845,0.2729269700736616,0.37704382941482223,0.5662650602409639,False
CRYAB,-3.0342530120481928,1.0126027224951152e-36,1.7765940179500504e-34,0.9879518072289156,True
CRYBA1,0.00940963855421688,0.8035827388645554,0.8625839587303181,0.5301204819277109,False
CRYBA2,0.35812048192771084,0.0004980865030648408,0.0012043836743626604,0.6144578313253012,False
CRYBA4,0.000903614457831306,0.9891018357546906,0.9924176967698414,0.5301204819277109,False
CRYBB1,-0.048024096385542184,0.3240561027813038,0.43216540442212037,0.5662650602409639,False
CRYBB2,-0.27232530120481935,0.0023640561460615377,0.00521971778821433,0.6506024096385542,False
CRYBB3,0.11548192771084338,0.009845672474022928,0.01982538449732019,0.5903614457831325,False
CRYGA,-0.1260963855421687,0.06153290030441005,0.10492640148429463,0.5421686746987951,False
CRYGB,-0.08060240963855424,0.12013354443199033,0.18888735292644213,0.6024096385542169,False
CRYGC,0.0055180722891566445,0.8917439124587486,0.9270550910445248,0.5421686746987951,False
CRYGD,0.020132530120481874,0.5528695115465485,0.6592144907079206,0.5060240963855421,False
CRYGN,0.08544578313253016,0.24068850066668246,0.3402486917626362,0.4819277108433735,False
CRYGS,0.6582530120481928,7.568257826555888e-05,0.0002019260399660008,0.7469879518072289,False
CRYL1,-0.6550963855421685,2.883482590266328e-10,1.366538694045741e-09,0.8433734939759037,False
CRYM,-0.13142168674698793,0.6094972162816309,0.7088602533695113,0.5421686746987951,False
CRYZ,0.014987951807228945,0.911155417534779,0.9406620331987979,0.5542168674698795,False
CRYZL1,1.2031325301204818,7.551315902079331e-12,4.212839398002153e-11,0.8313253012048193,True
CS,0.3526626506024096,0.00894123342203579,0.01812325537858262,0.6024096385542169,False
CSAD,1.088012048192771,2.024713951469547e-09,8.754031768420339e-09,0.8192771084337349,True
CSAG1,0.44615662650602406,0.0028303559245343736,0.006175851678544855,0.5421686746987951,False
CSAG2,0.3373975903614458,0.010773878510539323,0.021564338140252593,0.4457831325301205,False
CSAG3A,0.32550602409638557,0.004667593011838728,0.009881298678636703,0.5903614457831325,False
CSDA,-0.5416626506024097,5.731130418802844e-12,3.232098378504641e-11,0.8192771084337349,False
CSDC2,-0.39560240963855425,0.0036258760073946067,0.007792708087194289,0.6385542168674698,False
CSDE1,0.6965060240963856,7.604659361022956e-08,2.782832769626352e-07,0.7228915662650602,False
CSE1L,1.5934698795180722,5.054179505389252e-22,9.552624562934812e-21,0.9036144578313253,True
CSEN,-0.07655421686746994,0.6048820638538726,0.7048167760251283,0.46987951807228917,False
CSF1,0.17426506024096383,0.1307537612331392,0.20338585666591633,0.4939759036144578,False
CSF1R,-0.829710843373494,4.241699486414804e-12,2.4314744239385445e-11,0.7710843373493976,False
CSF2,-0.5773132530120483,0.002804754553540302,0.006122615054235909,0.6265060240963856,False
CSF2RA,1.5414698795180721,1.3495974638256317e-14,1.0209265382017268e-13,0.7831325301204819,True
CSF2RB,-0.43544578313252996,1.4276453537986527e-13,9.57282493427457e-13,0.8313253012048193,False
CSF3,-1.3960722891566264,6.377505442070009e-11,3.2364599729954324e-10,0.8674698795180723,True
CSF3R,-2.034084337349397,6.135395479549413e-17,6.147477786519774e-16,0.8674698795180723,True
CSGlcA-T,0.9117228915662651,5.808304952785004e-24,1.4415929560863465e-22,0.963855421686747,False
CSH1,-0.577289156626506,9.332662350108531e-07,3.0481824391675573e-06,0.6746987951807228,False
CSH2,-0.011180722891566297,0.8478609849290198,0.8959700696433607,0.5180722891566265,False
CSHL1,-0.017939759036144573,0.7438510425326007,0.81755574471782,0.5180722891566265,False
CSK,0.21599999999999997,0.0036927020890451813,0.00792561723996536,0.6506024096385542,False
CSMD1,-0.12644578313253008,0.08804404833209449,0.14379152529809872,0.6024096385542169,False
CSMD2,0.4981566265060242,6.882575760816938e-07,2.281338467168507e-06,0.7108433734939759,False
CSMD3,0.019144578313253013,0.7985406642870652,0.8590162163077905,0.39759036144578314,False
CSN1S1,0.08149397590361444,0.11191215477575851,0.17742715477689674,0.5301204819277109,False
CSN1S2A,-0.030036144578313242,0.5738443619413323,0.678121542539367,0.5060240963855421,False
CSN2,0.08654216867469881,0.041898317005319756,0.07452756150296004,0.6024096385542169,False
CSN3,0.05396385542168674,0.1871161609539588,0.2760676874481652,0.6024096385542169,False
CSNK1A1,0.4176144578313254,0.00012701049851924104,0.0003301131060818852,0.6626506024096386,False
CSNK1A1L,0.06731325301204817,0.20816445293205152,0.3018354906008202,0.5180722891566265,False
CSNK1D,1.2093373493975903,1.835671749428558e-29,1.0286231124551215e-27,0.9879518072289156,True
CSNK1E,0.09500000000000004,0.2627888156100588,0.3653994025535579,0.4939759036144578,False
CSNK1G1,0.4540361445783132,1.0735831466397696e-10,5.323967885090787e-10,0.8072289156626506,False
CSNK1G2,0.17359036144578327,0.008270897499759615,0.016845059034015262,0.5903614457831325,False
CSNK1G3,-0.4425060240963856,9.337469260071367e-05,0.0002466720851258729,0.7590361445783133,False
CSNK2A1,0.29638554216867463,0.011094676605759623,0.022159737210530328,0.6024096385542169,False
CSNK2A1P,0.620301204819277,5.138793127468065e-10,2.3683133543983256e-09,0.7951807228915663,False
CSNK2A2,-0.25819277108433736,0.0006435761696527141,0.001533443641094413,0.6867469879518072,False
CSNK2B,-0.01685542168674702,0.7518998978932881,0.823361458436865,0.5301204819277109,False
CSPG2,1.01144578313253,8.119102792924136e-10,3.6622336002125887e-09,0.7469879518072289,True
CSPG3,0.29272289156626513,0.00105501564733884,0.002445075892165445,0.5662650602409639,False
CSPG4,-0.7506265060240964,3.980353522352995e-07,1.3541079648122518e-06,0.7349397590361446,False
CSPG4LY,0.010614457831325287,0.7950165690041009,0.8563477650717388,0.4819277108433735,False
CSPG4LYP2,0.022855421686747007,0.446897753926495,0.5587317219367296,0.5180722891566265,False
CSPG5,0.7479036144578314,6.322230603412818e-07,2.105203488885106e-06,0.7228915662650602,False
CSPG6,0.011120481927710833,0.9140696658952824,0.9427142457686782,0.4819277108433735,False
CSPP1,-0.11614457831325306,0.22815599919607657,0.3255167191715657,0.4939759036144578,False
CSRP1,-0.7465301204819277,6.411284636764481e-22,1.1887979676332974e-20,0.9156626506024096,False
CSRP2,-0.703722891566265,3.653772620544173e-08,1.3873429174125936e-07,0.7590361445783133,False
CSRP2BP,0.2165180722891566,0.02453140834704146,0.04590841756280232,0.7108433734939759,False
CSRP3,-0.060650602409638564,0.06673885662012981,0.11276061050781047,0.5421686746987951,False
CSS3,-0.3321204819277109,0.00859481164281954,0.017460034192552033,0.6144578313253012,False
CST1,4.7538554216867475,6.76108379029061e-25,1.8818596457876708e-23,0.9759036144578314,True
CST11,-0.0206987951807229,0.6296270119528551,0.7259000808520182,0.4819277108433735,False
CST2,1.3014457831325301,1.7008875554592762e-12,1.0202918983938692e-11,0.8433734939759037,True
CST3,-0.3936867469879518,2.5290497420653364e-06,7.905028312832308e-06,0.7108433734939759,False
CST4,0.32854216867469876,0.005782825577907608,0.012081389726695374,0.6385542168674698,False
CST5,-1.6029397590361447,1.3499123434031302e-16,1.295915849667005e-15,0.8313253012048193,True
CST6,-0.8352530120481927,0.0019035711041698554,0.004256182887157772,0.5903614457831325,False
CST7,-1.3103614457831325,3.635758946114379e-14,2.6076602083211107e-13,0.8433734939759037,True
CST8,-0.0005662650602410032,0.9911700264217518,0.9937913723867788,0.46987951807228917,False
CST9,0.08151807228915657,0.3081169150439695,0.4154605564593514,0.5060240963855421,False
CST9L,0.03526506024096388,0.3276502101531346,0.4359758013649116,0.5060240963855421,False
CSTA,-1.4790602409638554,2.9428641395572867e-26,9.916087908653956e-25,0.963855421686747,True
CSTB,-0.24739759036144585,0.010674707705494887,0.021377986619522154,0.6144578313253012,False
CSTF1,-0.17016867469879524,0.022592977152889424,0.042613088580182895,0.6506024096385542,False
CSTF2,1.2800722891566265,2.1591743685775903e-30,1.3664028839953705e-28,0.963855421686747,True
CSTF2T,-0.2291927710843374,0.05592586308276745,0.09636642893698212,0.6144578313253012,False
CSTF3,1.4949397590361446,5.556417708342563e-19,7.092587380844695e-18,0.891566265060241,True
CSTL1,0.5781204819277108,3.6067345461491768e-06,1.107888515503925e-05,0.7108433734939759,False
CT45-1,-0.7851204819277108,4.3442744765856105e-05,0.00011926010864825503,0.6385542168674698,False
CT45-2,0.02942168674698796,0.49552541329459265,0.605250936922145,0.4819277108433735,False
CT45-3,-1.4262168674698794,3.0540904601574636e-07,1.0532202969554814e-06,0.6867469879518072,True
CT45-4,-1.5733373493975902,2.9623247813620326e-08,1.1346212351377614e-07,0.7710843373493976,True
CT45-5,-0.5724457831325301,0.0005621279113054236,0.0013506360090300318,0.6626506024096386,False
CT45-6,0.0546987951807229,0.2017129036403955,0.29393701411952605,0.5662650602409639,False
CT47.1,0.08422891566265056,0.05430684309317106,0.09385639186754564,0.5783132530120482,False
CT47.6,0.1406746987951807,0.010803677690025092,0.02161245265662014,0.5662650602409639,False
CT47.7,0.16338554216867468,0.11282231664673499,0.17873955259016927,0.5301204819277109,False
CTAG1A,-0.05031325301204809,0.45221824634357344,0.5639151113661344,0.5783132530120482,False
CTAG1B,-0.02496385542168679,0.6905316460249232,0.775934092899549,0.5301204819277109,False
CTAG2,0.057012048192771086,0.4387358005380982,0.5508285429447376,0.5060240963855421,False
CTAGE1,0.08325301204819276,0.051935985749958044,0.0902247662850951,0.5421686746987951,False
CTAGE5,1.4447951807228918,4.414551424756822e-15,3.54389991308973e-14,0.8674698795180723,True
CTAGE6,1.1258674698795181,1.6220307262732056e-12,9.757498622934582e-12,0.8795180722891566,True
CTBP1,-0.7383253012048193,8.127345418179318e-06,2.4081023461272054e-05,0.6987951807228916,False
CTBP2,0.2332530120481929,0.040865742819797414,0.07287428132171922,0.6265060240963856,False
CTBS,-0.5716144578313253,6.127979648569663e-09,2.514448423542133e-08,0.7831325301204819,False
CTCF,0.11457831325301208,0.09802446579125179,0.1580218243285879,0.5542168674698795,False
CTCFL,0.09857831325301207,0.32379555238853736,0.43188585187251033,0.43373493975903615,False
CTDP1,0.2743614457831325,0.00013404108625512278,0.00034781775135968215,0.6265060240963856,False
CTDSP1,-0.3824578313253012,0.016007629045111438,0.031053384391309665,0.6144578313253012,False
